CODE;ENGLISH;;;;;;;;;;;x
Opportunity to Steal Research;연구 탈취 기회;;;;;;;;;;;;;
Our spies have gained the opportunity to steal research from another nation. Should we allow them to steal the research?;국내 첩보요원들이 타국의 연구자료를 훔칠 기회를 얻었습니다. 연구를 훔치도록 놔둬야 할까요?;;;;;;;;;;;x
Yes;그래.;;;;;;;;;;;x
No;아니.;;;;;;;;;;;x
Opportunity to Arrest the Opposition;야당 체포 기회;;;;;;;;;;;x
Our spies have gained the opportunity to arrest major opposition leaders. Should we give them the go ahead?;국내 첩보요원들이 주요 야당 지도부 체포할 기회를 얻었습니다. 체포하도록 놔둬야 할까요?;;;;;;;;;;;x
Opportunity to Gain Diplomatic Influence;영향력 강화 기회;;;;;;;;;;;x
Our spies have gained the opportunity to undermine sphere of another nation. Should we give them the go ahead?;국내 첩보요원들이 타국의 영향권을 약화할 기회를 얻었습니다. 약화하도록 놔둬야 할까요?;;;;;;;;;;;x
Exchange Intelligence with Ally?;동맹과의 정보 교환?;;;;;;;;;;;x
We have some secrets that we can exchange with a foreign government in exchange for better relations. Should we proceed?;관계 개선을 대가로 여러 비밀들을 외국 정부와 교환할 수 있습니다. 진행할까요?;;;;;;;;;;;x
Secrets are meant to be shared;비밀은 공유해야 의미가 있는 법이다.;;;;;;;;;;;x
Assassinate Foreign Politician?;외국 정치인 암살?;;;;;;;;;;;x
An opportunity has arisen which allows us to assassinate a prominent politician in a state unfriendly with us.;비우호적인 국가의 저명한 정치인을 암살할 기회가 찾아왔습니다.;;;;;;;;;;;x
Kill him (Risk of war);그를 죽인다(전쟁 발발 가능).;;;;;;;;;;;x
No, thanks;사양한다.;;;;;;;;;;;x
Prominent Politician Assassinated;주요 정치인 피살;;;;;;;;;;;x
Take revenge on $FROMCOUNTRY$!;$FROMCOUNTRY$에게 복수하겠다!;;;;;;;;;;;x
Chicken out;도망가!;;;;;;;;;;;x
A Quid Pro Quo?;보상?;;;;;;;;;;;x
No foreign interference in $COUNTRY_ADJ$ elections!;$COUNTRY$ 선거에 외국의 개입은 없다!;;;;;;;;;;;x
Assassinate Exiled Dissident?;망명 중인 반체제 인사 암살?;;;;;;;;;;;x
Everyone does it so why shouldn't we?;다들 그러는데 왜 우리만 안 되지?;;;;;;;;;;;x
Kill him (Risk of 5 infamy);죽인다(악명 : + 5);;;;;;;;;;;x
Exiled $FROMCOUNTRY_ADJ$ Dissident Assassinated;망명 중인 $FROMCOUNTRY_ADJ$ 정치인 피살;;;;;;;;;;;x
This is an infringement of $COUNTRY_ADJ$ sovereignty!;$COUNTRY$에 대한 주권 침해 행위다!;;;;;;;;;;;x
Say nothing, diplomatically;아무 말도 하지 않는다. 외교적으로는.;;;;;;;;;;;x
Federation with Malaysia?;말레이시아 연방?;;;;;;;;;;;x
Now that Sarawak is an independent country, should we join Malaysia who shares a similar culture to us?;사라왁이 이제 독립국이니 비슷한 문화를 공유하는 말레이시아에 합류해야 할까요?;;;;;;;;;;;x
Sign the Act of Union;연합법에 서명한다.;;;;;;;;;;;x
Retain our independence don't sign the Act;연합법에 서명하는 대신 독립을 유지한다.;;;;;;;;;;;x
Federation with Malaysia?;말레이시아 연방?;;;;;;;;;;;x
Now that Sabah is an independent country, should we join Malaysia who shares a similar culture to us?;사바가 이제 독립국이니 비슷한 문화를 공유하는 말레이시아에 합류해야 할까요?;;;;;;;;;;;x
Inject the cash into the National Bank;그 현금을 국립은행에 넣는다.;;;;;;;;;;;x
Balanced distribution;균형적으로 분배한다.;;;;;;;;;;;x
Inject the cash into the $COUNTRY_ADJ$ Coffers;그 현금을 $COUNTRY$ 재원에 넣는다.;;;;;;;;;;;x
State of Vietnam;베트남국;;;;;;;;;;;x
Create a Vietnamese state within the French Union;프랑스 연합에 속하는 베트남국을 수립한다.;;;;;;;;;;;x
Accept's Vietnam's independence!;베트남의 독립을 수용한다.;;;;;;;;;;;x
Withdraw from Vietnam completely;베트남에서 완전히 철수한다.;;;;;;;;;;;x
Let slip the dogs of War!;투견을 놓쳤다!;;;;;;;;;;;x
Release South Arabia but keep Aden;아덴을 제외한 남아라비아를 해방한다.;;;;;;;;;;;x
Stop the insurgency;폭동을 막아라.;;;;;;;;;;;x
We will never let Algeria go!;절대 알제리를 놓아주지 않겠다!;;;;;;;;;;;x
Begin the process of diplomatic normalisation;외교관계 정상화 과정에 착수한다.;;;;;;;;;;;x
Keep to the principles of democracy;민주주의 원칙을 유지한다.;;;;;;;;;;;x
China need a strong leader for the future;중국을 더 강한 미래로 이끌 지도자가 필요하다.;;;;;;;;;;;x
Socialism with a Human Face;인간의 얼굴을 한 사회주의;;;;;;;;;;;x
We welcome the winds of change;변화의 바람을 환영한다.;;;;;;;;;;;x
Keep the infant King Fuad II;파드 2세를 유지한다.;;;;;;;;;;;x
Revolution in $COUNTRY$;$COUNTRY$ 혁명;;;;;;;;;;;x
Long live the Revolution!;혁명이여 영원하라!;;;;;;;;;;;x
Defy our communist overlords!;공산국가의 종주권을 거부한다!;;;;;;;;;;;x
$FROMCOUNTRY$ Deviates from Communism;$FROMCOUNTRY$ 공산주의 거부;;;;;;;;;;;x
Restore order in $FROMCOUNTRY$;$FROMCOUNTRY$의 질서를 회복한다.;;;;;;;;;;;x
Let them go;놔둔다.;;;;;;;;;;;x
Continuation of the State of Emergency?;비상사태 지속?;;;;;;;;;;;x
Return to normality;정상상태로 회귀한다.;;;;;;;;;;;x
Strengthen the $MONARCHTITLE$'s Power!;$MONARCHTITLE$의 권력을 확대한다!;;;;;;;;;;;x
No compromise with the opposition;타협은 없다.;;;;;;;;;;;x
Stalemate in the War;전쟁 교착;;;;;;;;;;;x
We will prevail eventually!;마지막에 이기는 건 우리다!;;;;;;;;;;;x
$COUNTRY_ADJ$ Parliament Collapses;$COUNTRY$ 의회 붕괴;;;;;;;;;;;x
An election must now be held!;이제 선거를 치러야 한다!;;;;;;;;;;;x
Formation of Bizonia;점령구 통합;;;;;;;;;;;x
Propose the Bizone to the British (80% chance of success);영국에게 점령구 통합을 제안한다(성공 확률 80%).;;;;;;;;;;;x
We'll create our own occupation zone;우리만의 점령구를 창설한다.;;;;;;;;;;;x
Merge the two zones into an autonomous unit;두 점령구를 하나의 자치지역으로 합병한다.;;;;;;;;;;;x
We will focus on our own zone;우리의 점령구에 집중하겠다.;;;;;;;;;;;x
Formation of Trizonia;점령구 통합;;;;;;;;;;;x
Propose the Trizone to the French (80% chance of success);프랑스에게 점령구 통합을 제안한다(성공 확률 80%).;;;;;;;;;;;x
Exclude the French Zone;프랑스 점령구는 제외한다.;;;;;;;;;;;x
Merge the French zone into one autonomous unit;프랑스 점령구를 자치지역으로 합병한다.;;;;;;;;;;;x
We'll focus on our own zone;우리의 점령구에 집중하겠다.;;;;;;;;;;;x
Return of German Sovereignty;독일 통치권 회복;;;;;;;;;;;x;
As the occupation zone has become an independent nation, we will switch back into Germany;점령구가 독립국이 됐으니 다시 독일로 되돌아가야 합니다.;;;;;;;;;;;x
Occupation Policy in Germany;독일 점령정책;;;;;;;;;;;x
The occupying power decides what kind of economic policy the occupation zone adopts.;점령국이 점령구의 경제정책을 결정합니다.;;;;;;;;;;;x
We need to seek independence!;독립을 추구해야 한다!;;;;;;;;;;;x
Treaty on the Final Settlement with Respect to Germany;독일 관련 최종해결에 관한 조약;;;;;;;;;;;x
Maintain our claims over Germany;독일에 대한 영유권을 유지한다.;;;;;;;;;;;x
$FROMCOUNTRY_ADJ$ Spring;$$FROMCOUNTRY$의 봄;;;;;;;;;;;x
Crush any attempts to liberalise!;자유화 시도를 모두 박살내라!;;;;;;;;;;;x
Permit $FROMCOUNTRY$ to depart from Marxist-Leninism;$FROMCOUNTRY$의 마르크스-레닌주의 포기를 허락한다.;;;;;;;;;;;x
Jeju Uprising;제주 4.3 사건;;;;;;;;;;;x
The gloves come off;본격적인 싸움에 돌입하자.;;;;;;;;;;;x
Apply only light suppression;가벼운 탄압만 가한다.;;;;;;;;;;;x
King of Egypt and Sudan;이집트와 수단의 군주;;;;;;;;;;;x
Claim the Sudan;수단에 영유권을 주장한다.;;;;;;;;;;;x
Keep to the title of King of Egypt;이집트 왕위를 유지한다.;;;;;;;;;;;x
Anglophone Crisis, $YEAR$;$YEAR$년 영어 화자 위기;;;;;;;;;;;x
Restore order to the South Cameroons;남카메룬의 질서를 회복한다.;;;;;;;;;;;x
Recognise their self-determination;그들의 민족자결권을 인정한다.;;;;;;;;;;;x
Federal Republic of Cameroon;카메룬 연방공화국;;;;;;;;;;;x
Honour the agreement to grant Ambazonia autonomy;협정을 준수하고 암바조니아에 자치권을 부여한다.;;;;;;;;;;;x
Become a unitary state instead;단일국가를 결성한다.;;;;;;;;;;;x
United Republic of Cameroon;카메룬 연합공화국;;;;;;;;;;;x
End the federal style of government;연방제 체제를 종식한다.;;;;;;;;;;;x
Leave it as it is;그대로 둔다.;;;;;;;;;;;x
Abrogation of the Sudan Condominium;수단 공동통치 폐기;;;;;;;;;;;x
Refuse to end the occupation;점령 종료를 거부한다.;;;;;;;;;;;x
Surrender the Sudan to Egypt;수단을 이집트에 넘긴다.;;;;;;;;;;;x
Juche;주체;;;;;;;;;;;x
Only by relying on ourselves can we be stronger;오직 자립만이 스스로를 강하게 만든다.;;;;;;;;;;;x
People's Socialist Republic of Albania;알바니아 사회주의 인민공화국;;;;;;;;;;;x
Abolish the monarchy and form a socialist state;군주제를 폐지하고 사회주의 국가를 수립한다.;;;;;;;;;;;x
Invite the king to return;왕에게 귀환을 요청한다.;;;;;;;;;;;x
Union with Syria?;시리아와의 연합?;;;;;;;;;;;x
Unite with Syria!;시리아와 연합한다!;;;;;;;;;;;x
$YEAR$ Sino-Soviet Border Conflict;$YEAR$년 중소 갈등;;;;;;;;;;;x
Contest the Chinese Borders!;중국과의 접경지역에 이의를 제기한다!;;;;;;;;;;;x
Leave China alone;내버려둔다.;;;;;;;;;;;x
$YEAR$ Albanian Monarchy Referendum;$YEAR$년 알바니아 군주제 국민투표;;;;;;;;;;;x
We are a republic!;우리나라는 공화국이다!;;;;;;;;;;;x
Restore the House of Zog!;조구 가문의 통치를 복원한다!;;;;;;;;;;;x
Loss of United Nations Recognition;국제연합 공인 번복;;;;;;;;;;;x
This is a disaster!;재앙이다!;;;;;;;;;;;x
$YEAR$ Kosovo Declaration of Independence;$YEAR$년 코소보 독립선언;;;;;;;;;;;x
Refuse to recognise their bid for freedom!;자유를 위한 시도를 부인한다.;;;;;;;;;;;x
Grant them some self-autonomy!;약간의 자치권을 부여한다!;;;;;;;;;;;x
Let them be free!;그들은 자유다!;;;;;;;;;;;x
UN Condemns our Occupation of Indonesia;국제연합의 인도네시아 점령 규탄;;;;;;;;;;;x
Ignore the United Nations!;무시한다!;;;;;;;;;;;x
Transfer the lands to Indonesia;땅들을 인도네시아에 넘긴다.;;;;;;;;;;;x
$COUNTRY$ Joins the Communist Bloc;$COUNTRY$ 공산진영 합류;;;;;;;;;;;x
We will destroy capitalism together!;함께 자본가를 무찌르자!;;;;;;;;;;;x
$COUNTRY$ Joins the Democratic Bloc;$COUNTRY$ 민주진영 합류;;;;;;;;;;;x
We will destroy communism together!;함께 빨갱이를 무찌르자!;;;;;;;;;;;x
$COUNTRY$ Joins the Non-Aligned Movement;$COUNTRY$ 비동맹진영 합류;;;;;;;;;;;x
We don't want to destroy each other!;누구도 무찌르기 싫다!;;;;;;;;;;;x
$YEAR$ Macedonian Referendum;$YEAR$년 마케도니아 국민투표;;;;;;;;;;;x
Become North Macedonia!;북마케도니아로 국명을 변경한다!;;;;;;;;;;;x
We don't want to diminish our territorial claims;영유권 주장 범위를 좁히기 싫다.;;;;;;;;;;;x
As part of the Peace Treaty, the United Nations is committed to grant us independence in 5 years, the time has finally come to embrace our new found freedom!;국제연합은 평화 조약의 일환으로 5년 안에 우리에게 독립을 허용하기로 약속했습니다. 그리고 마침내 새로운 자유를 받아들일 때가 왔습니다!;;;;;;;;;;;x
The United Nations grants us independence!;국제연합이 독립을 내려줬다!;;;;;;;;;;;x
$YEAR$ Venezuelan Presidential Election;$YEAR$년 베네수엘라 대통령 선거;;;;;;;;;;;x
Embrace the socialist tide!;사회주의의 물결을 받아들인다!;;;;;;;;;;;x
$YEAR$ People Power Revolution;$YEAR$년 피플 파워 혁명;;;;;;;;;;;x
Remove Marcos and install Aquino as President!;마르코스를 축출하고 아키노를 대통령으로 옹립한다!;;;;;;;;;;;x
Nicol? Maduro wins;니콜라스 마두로가 승리했다.;;;;;;;;;;;x
Henrique Capriles wins!;엔리케 카프릴레스가 승리했다!;;;;;;;;;;;x
$YEAR$ Australian Constitutional Crisis;$YEAR$년 오스트레일리아 헌법 위기;;;;;;;;;;;x
Dismiss the Labour government;노동당 정권을 해산한다.;;;;;;;;;;;x
Let the minority government stay;소수 정부를 유지한다.;;;;;;;;;;;x
Begin our path as an independent nation;독립국으로서의 길을 간다.;;;;;;;;;;;x
Express our desire to reunite with Germany someday;언젠가 독일과 함께하고 싶다는 염원을 표출한다.
United Arab Republic;아랍 연합공화국;;;;;;;;;;;x
Realise the Pan-Arab dream!;범아랍주의의 꿈을 현실로 만든다!;;;;;;;;;;;x
Maybe later;다음 기회로 미룬다.;;;;;;;;;;;x
$YEAR$ Syrian coup d'etat;$YEAR$년 시리아 군사정변;;;;;;;;;;;x
The coup suceedes!;정변이 성공했다!;;;;;;;;;;;x
Crush the attempt;반란 시도를 물리쳐라.;;;;;;;;;;;x
Surplus WW2 Armaments;제2차 세계대전 무기 잉여분;;;;;;;;;;;x
It may be useful in the future;미래에 쓸 곳이 있을지도 모른다.;;;;;;;;;;;x
Sell it off!;팔아치운다!;;;;;;;;;;;x
$YEAR$ Latin American Debt Crisis;$YEAR$년 라틴아메리카 부채 위기;;;;;;;;;;;x
Unleash a bailout;긴급 구제를 벌인다.;;;;;;;;;;;x
Look to the IMF;국제통화기금을 찾아간다.;;;;;;;;;;;x
Let the market self correct;보이지 않는 손이 해결하도록 놔둔다.;;;;;;;;;;;x
Integration of East Indonesia;동인도네시아 통합;;;;;;;;;;;x
Unite Indonesia!;인도네시아를 통합한다!;;;;;;;;;;;x
It's not necessary;불필요하다.;;;;;;;;;;;x
$FROMCOUNTRY$ Demands Decolonisation!;$FROMCOUNTRY$의 탈식민화 요구!;;;;;;;;;;;x
Return the colonies to $FROMCOUNTRY$;$FROMCOUNTRY$의 반환 요구를 수용한다.;;;;;;;;;;;x
It's an integral part of $COUNTRY$!;그곳은 우리나라의 필수불가결한 일부다!;;;;;;;;;;;x
$FROMCOUNTRY$ Returns $COUNTRY_ADJ$ Lands!;$FROMCOUNTRY$ $COUNTRY_ADJ$ 반환!;;;;;;;;;;;x
A momentous day in $COUNTRY_ADJ$ history!;역사에 길이 남을 날이다!;;;;;;;;;;;x
$FROMCOUNTRY$ Refuses $COUNTRY_ADJ$ Demand!;$FROMCOUNTRY$의 영토 반환 요구 거부!;;;;;;;;;;;x
History will be against them!;역사는 우리 편이다!;;;;;;;;;;;x
War Reparations from Germany;독일의 전쟁배상금;;;;;;;;;;;x
This is right and just!;이것이 정의다!;;;;;;;;;;;x
Anti-Corruption Drive Backlash;반부패운동에 대한 반발;;;;;;;;;;;x
We will drain the swamp!;적폐를 청산한다!;;;;;;;;;;;x
London Agreement on German External Debts;독일의 대외부채에 관한 런던 협정;;;;;;;;;;;x
Death of King Bhumibol Adulyadej;푸미폰 아둔야뎃 붕어;;;;;;;;;;;x
The nation is in mourning!;온 나라가 슬픔에 잠겼다!;;;;;;;;;;;x
$COUNTRY_ADJ$ Government Dismissed;정부 해산;;;;;;;;;;;x
Appoint a Conservative Party;보수주의 정당을 지명한다.;;;;;;;;;;;x
Appoint a Socialist Party;사회주의 정당을 지명한다.;;;;;;;;;;;x
Appoint a Liberal Party;자유주의 정당을 지명한다.;;;;;;;;;;;x
Appoint a Populist Party;대중주의 정당을 지명한다.;;;;;;;;;;;x
Appoint a Progressive Party;진보주의 정당을 지명한다.;;;;;;;;;;;x
Appoint a Traditionalist Party;전통주의 정당을 지명한다.;;;;;;;;;;;x
Appoint a Communist Party;공산주의 정당을 지명한다.;;;;;;;;;;;x
Appoint a Market Socialist Party;시장사회주의 정당을 지명한다.;;;;;;;;;;;x
Appoint a Nationalist Party;민족주의 정당을 지명한다.;;;;;;;;;;;x
UN Trusteeship over $FROMCOUNTRY$?;$FROMCOUNTRY$에 대한 국제연합 신탁통치?;;;;;;;;;;;x
Accept the mandate;수락한다.;;;;;;;;;;;x
The $FROMCOUNTRY_ADJ$ people can rule themselves;$FROMCOUNTRY$ 인민은 스스로를 다스릴 수 있다.;;;;;;;;;;;x
Remain as a protectorate;보호국 지위를 유지한다.;;;;;;;;;;;x
Baling Talks;발링 회담;;;;;;;;;;;x
Withdraw the amnesty offer to the MCP;말레이시아 공산당에 대한 사면 제안을 철회한다.;;;;;;;;;;;x
Accept the MCP's demand for political recognition;말레이시아 공산당의 정치적 인정 요구를 수용한다.;;;;;;;;;;;x
Call to Abolish the $COUNTRY_ADJ$ Monarchy;군주제 폐지 여론;;;;;;;;;;;x
Force the Monarch to abdicate!;군주에게 퇴위를 요구한다!;;;;;;;;;;;x
The people are misguided;오해를 하고 있는 것 같다.;;;;;;;;;;;x
Reunification of China;중국 재통일;;;;;;;;;;;x
Become one united China!;하나의 중국!;;;;;;;;;;;x
Maintain our independence!;독립을 유지한다!;;;;;;;;;;;x
The $COUNTRY_ADJ$ Aristocrats' Demands;국내 귀족계의 요구;;;;;;;;;;;x
Accept the demands of the aristocrats;귀족들의 제안을 수락한다.;;;;;;;;;;;x
Tell them who's King!;누가 왕인지 말해준다!;;;;;;;;;;;x
Free Aceh Movement;아체의 자유운동;;;;;;;;;;;x
Crush the separatist movement!;분리주의적 움직임을 무너뜨린다!;;;;;;;;;;;x
Grant Aceh autonomy;아체에게 자치권을 부여한다.;;;;;;;;;;;x
Integration of Dayak;다야크 통합;;;;;;;;;;;x
Integration of East Sumatra;동수마트라 통합;;;;;;;;;;;x
Aristocrat's Plot;귀족계의 음모;;;;;;;;;;;x
Restore the monarchy to the glory days!;영광스러운 나날을 위해 군주제를 복원한다!;;;;;;;;;;;x
The King decides, not some petty nobles;결정은 하찮은 귀족이 아니라 군주가 내리는 것이다.;;;;;;;;;;;x
Change in the Common Market's Tariffs;공동시장 관세 변동;;;;;;;;;;;x
This is their decision;그들의 결정이다.;;;;;;;;;;;x
Tariffs Controlled by Customs Union;관세동맹의 관세 통제;;;;;;;;;;;x
It is a price to pay for a common market;공동시장을 위한 대가다.;;;;;;;;;;;x
Left the Customs Union;관세동맹 탈퇴;;;;;;;;;;;x
Today is $COUNTRY$'s economic independence day!;오늘이 $COUNTRY$의 경제적 독립기념일이다!;;;;;;;;;;;x
Return of German Nationalism;독일 민족주의 부활;;;;;;;;;;;x
We shall unite all Germans under one flag!;모든 독일인을 한 깃발 아래 묶으리라!;;;;;;;;;;;x
The Kaliningrad Question;칼리닌그라드 문제;;;;;;;;;;;x
Keep the Kaliningrad Oblast;칼리닌그라드주를 유지한다.;;;;;;;;;;;x
Cede Kaliningrad to Lithuania;칼리닌그라드를 리투아니아에게 양도한다.;;;;;;;;;;;x
Return Kaliningrad to Germany.;칼리닌그라드를 독일에게 반환한다.;;;;;;;;;;;x
Grant Kaliningrad independence;칼리닌그라드를 독립시킨다.;;;;;;;;;;;x
1946 Greek Monarchy Referendum;1946년 그리스 군주제 국민투표;;;;;;;;;;;x
The monarchists are victorious;군주제파가 승리했다.;;;;;;;;;;;x
The King is no more!;이제 왕은 필요없다!;;;;;;;;;;;x
Soviet Occupation of Bornholm;소련의 보른홀름 점령;;;;;;;;;;;x
Return the island to Denmark;섬을 덴마크에게 반환한다.;;;;;;;;;;;x
Continue the illegal occupation!;불법 점령을 지속한다!;;;;;;;;;;;x
$FROMCOUNTRY$ Removes Trade Tariffs;$FROMCOUNTRY$의 무역관세 철폐;;;;;;;;;;;x
$FROMCOUNTRY$ Starts a Trade War;$FROMCOUNTRY$의 무역전쟁 선전포고;;;;;;;;;;;x
Impose retaliatory tariffs on $FROMCOUNTRY_ADJ$ exports!;$FROMCOUNTRY$의 모든 물품에 보복 관세를 부과한다!;;;;;;;;;;;x
Accede to $FROMCOUNTRY_ADJ$ demands;$FROMCOUNTRY$의 모든 요구를 받아들인다.;;;;;;;;;;;x
Change in Trade War Levels;무역전쟁 수준 변동;;;;;;;;;;;x
We need to look at this strongly!;강하게 주시해야 한다!;;;;;;;;;;;x
Effects of the Trade War;무역전쟁 영향 감소;;;;;;;;;;;x
We have weathered the worst;최악의 상황을 극복했다.;;;;;;;;;;;x
Decrease in Trade War Levels;무역전쟁 수준 감소;;;;;;;;;;;x
The economy is recovering!;경제가 회복세로 접어들었다!;;;;;;;;;;;x
Controversy over Conscription;징병제 논란;;;;;;;;;;;x
Maintain our current conscription laws;징병법을 현행유지한다.;;;;;;;;;;;x
Loosen our conscription laws;징병법을 완화한다.;;;;;;;;;;;x
Calls to Abolish Conscription;징병제 폐지 여론;;;;;;;;;;;x
End conscription in $COUNTRY$;징병제를 폐지한다.;;;;;;;;;;;x
United Nations Crisis Summit;국제연합 분쟁 정상회담;;;;;;;;;;;x
Participate in the Summit;회담에 참석한다.;;;;;;;;;;;x
Boycott the event;보이콧한다.;;;;;;;;;;;x
Shift in Geopolitics;지정학적 변화;;;;;;;;;;;x
Our overlord's sphere has changed and so we have to follow the change because we are their puppet.;종주국의 영향권이 바뀌었습니다. 그러므로 보호국으로서 종주국의 변화에 순응해야 합니다.;;;;;;;;;;;x
This is the new reality;새 현실이다.;;;;;;;;;;;x
Somali Civil War;소말리아 내전;;;;;;;;;;;x
Resist Somaliland Independence;소말릴랜드의 독립에 저항한다.;;;;;;;;;;;x
Recognise Somaliland;소말릴랜드를 공인한다.;;;;;;;;;;;x
$FROMCOUNTRY$ Demands Denuclearisation;$FROMCOUNTRY$의 비핵화 요구;;;;;;;;;;;x
Push ahead in our nuclear development!;핵무기 개발을 단호히 추진하라!;;;;;;;;;;;x
Accept the $FROMCOUNTRY_ADJ$ demand;$FROMCOUNTRY$의 요구를 수용한다.;;;;;;;;;;;x
Denuclearisation of $FROMCOUNTRY$?;$FROMCOUNTRY$의 비핵화?;;;;;;;;;;;x
Support the motion in the UN General Assembly!;국제연합 총회의 발의안을 지지한다!;;;;;;;;;;;x
Abstain from the motion;국제연합 총회의 발의안을 기권한다.;;;;;;;;;;;x
Vote against the motion;국제연합 총회의 발의안을 반대한다.;;;;;;;;;;;x
Summit on De-nuclearisation;비핵화 정상회담;;;;;;;;;;;x
Slow down the $FROMCOUNTRY_ADJ$ nuclear program (5 years);$FROMCOUNTRY$의 핵무기 계획을 늦춘다.(5년);;;;;;;;;;;x
No sanctions relief until total de-nuclearisation;완전한 비핵화가 없다면 제재 완화도 없다.;;;;;;;;;;;x
$CAPITAL$ Summit Succeeds;$CAPITAL$ 정상회담 성공;;;;;;;;;;;x
$CAPITAL$ Summit Fails;$CAPITAL$ 정상회담 실패;;;;;;;;;;;x
Disaster!;재앙이다!;;;;;;;;;;;x
Restoration of the Kaiser?;제정복고?;;;;;;;;;;;x
Never!;절대 안돼!;;;;;;;;;;;x
Es lebe der Kaiser!;황제 만세!;;;;;;;;;;;x
Wilhelm's Coup;빌헬름의 정변;;;;;;;;;;;x
The Kaiser shall restore order!;황제께서 질서를 회복해야 한다!;;;;;;;;;;;x
Let the unrest settle on its own;소요가 저절로 해결되도록 내버려둔다.;;;;;;;;;;;x
Force the Kaiser to stand down;황제에게 퇴위를 강요한다.;;;;;;;;;;;x
Apostasia of 1965;1965년 반란;;;;;;;;;;;x
Support the Centre Union (EK);중도연합을 지원한다.;;;;;;;;;;;x
The coup succeeds;정변이 성공했군.;;;;;;;;;;;x
Launch a counter coup for the King;국왕을 위해 반정변을 일으킨다.;;;;;;;;;;;x
Erosion of the Greek Monarchy;그리스 군주제 침식;;;;;;;;;;;x
Remove all traces of the King;왕의 흔적을 모두 없애라.;;;;;;;;;;;x
Keep the institution alive, barely;제도를 남겨만 놓는다.;;;;;;;;;;;x
Linggadjati Agreement;링가자티 협정;;;;;;;;;;;x
Propose the ceasefire (80% chance of success);휴전을 제안한다.(80% 확률로 성공);;;;;;;;;;X
Continue the war!;전쟁을 지속한다!;;;;;;;;;;;x
Accept the ceasefire;휴전을 수용한다.;;;;;;;;;;;x
Denpasar Conference;덴파사르 회의;;;;;;;;;;;x
Form the State of East Indonesia;동인도네시아를 결성한다.;;;;;;;;;;;x
Let Indonesia have Western New Guinea;인도네시아에게 서부 뉴기니를 넘긴다.;;;;;;;;;;;x
Operation Product;생산 작전;;;;;;;;;;;x
Launch the offensive;공세를 펼친다.;;;;;;;;;;;x
Uphold the Linggadjati Agreement;링가자티 협정을 준수한다.;;;;;;;;;;;x
Renville Agreement;렌빌 협정;;;;;;;;;;;x
Accept the Renville Agreement (80% chance of success);렌빌 협정을 수용한다.(80% 확률로 성공);;;;;;;;;;;x
We will end this rebellion once and for all;이 반란을 진압하겠다.;;;;;;;;;;;x
Accept the armistice;휴전을 수용한다.;;;;;;;;;;;x
We will prevail!;이기는 건 우리다!;;;;;;;;;;;x
Operation Kraai;까마귀 작전;;;;;;;;;;;x
Begin the new police actions;새 치안활동을 시작한다.;;;;;;;;;;;x
Surrender to the Republic;공화국에 항복한다.;;;;;;;;;;;x
DutchIndonesian Round Table Conference;네덜란드-인도네시아 원탁회의;;;;;;;;;;;x
Propose the agreement (90% chance of success);협정을 제안한다(90% 확률로 성공);;;;;;;;;;;x
I'm sure we'll win this time;이번에 우리가 이기리라고 확신한다.;;;;;;;;;;;x
Sign the final agreement;마지막 협정에 서명한다.;;;;;;;;;;;x
Transfer of Sovereignty to Indonesia;인도네시아 주권 이양;;;;;;;;;;;x
Set Indonesia free!;인도네시아를 자유롭게 한다!;;;;;;;;;;;x
US Intervention in the Indonesian Revolution;미국의 인도네시아 혁명 개입;;;;;;;;;;;x
Indonesia is Dutch!;인도네시아는 네덜란드령이다!;;;;;;;;;;;x
Relinquish control over the Dutch East Indies;네덜란드령 동인도에 대한 지배권을 포기한다.;;;;;;;;;;;x
We will overcome this legacy!;과거의 유물을 극복하겠다!;;;;;;;;;;;x
Embrace the change!;변화를 수용한다!;;;;;;;;;;;x
Transform the iranian society!;이란 사회를 바꿔놓자!;;;;;;;;;;;x
Don't anger the traditionalists;전통주의자들을 화나게 하지 마라.;;;;;;;;;;;x
Impose sanctions on Iran!;이란에 제재를 가한다!;;;;;;;;;;;x
Resist british imperialism!;영국 제국주의에 저항한다!;;;;;;;;;;;x
Cave in to the british;영국에 굴한다.;;;;;;;;;;;x
We don't need their assistance;그들을 도와줄 필요는 없다.;;;;;;;;;;;x
Contact the Soviets immediately!;당장 소련과 접촉한다!;;;;;;;;;;;x
Withdraw our support to Iran;이란에 대한 지원을 끊는다.;;;;;;;;;;;x
Continue our support (50% chance of WW3);지원을 지속한다. (50% 확률로 성공);;;;;;;;;;;x
We welcome our new comrades;새 동지를 환영한다.;;;;;;;;;;;x
Only fate can decide Iran's future (75% chance of Operation Ajax);운명만이 이란의 미래를 결정한다.(75% 확률로 에이젝스 작전);;;;;;;;;;;x
Operation Ajax;에이젝스 작전;;;;;;;;;;;x
Restore the Shah's power in Iran;샤의 권력을 회복한다.;;;;;;;;;;;x
Let it be, (Shah flees Iran for good);놔둔다.(샤의 영구 망명);;;;;;;;;;;x
$YEAR$ Iranian Coup d'etat;$YEAR$년 이란 정변;;;;;;;;;;;x
This is the end of democracy in Iran;이란의 민주주의는 끝났다.;;;;;;;;;;;x
Accept ISIS presence;이슬람국가의 존재를 수용한다.;;;;;;;;;;;x
Enact the UN Trusteeship Plan;국제연합 신탁통치안을 수립한다.;;;;;;;;;;;x
